created_at,id,text,author_id
2017-12-31T23:55:26.000Z,947617224902164480,RT @anmoada: 先日ＴＶで「ブラック校則」を取り上げてて、その一つに「女生徒の下着は白」ってのがあって、番組スタッフが理由を教育委員会に聞いたら「派手な下着が透けると犯罪に巻き込まれる危険があるから」って。こうやって「性被害にあう女性＝自業自得」という刷り込みがされて…,1384413067
2017-12-31T23:55:22.000Z,947617206518632448,Happy New Year everyone. Stand up for those who can't. Speak up. Protest against Trump. Show love. Cuddle dogs. Respect #metoo 2018. https://t.co/Ao9OWWzyHv https://t.co/yKjlbYVP5v,15233347
2017-12-31T23:55:19.000Z,947617195558760448,The #MeToo Movement Must Be LGBT-Inclusive to Succeed | Care2 Causes https://t.co/6rzsktwlGy,2569764226
2017-12-31T23:54:56.000Z,947617097416404992,RT @DaShanneStokes: A president cannot defend a nation if he is not held accountable to its laws. It's time to hold @realDonaldTrump accoun…,247448378
2017-12-31T23:54:46.000Z,947617057079640064,#MeToo movement prompts Edmonton businesses to strengthen response to sexual misconduct #YEG https://t.co/xd56Lu6WZv,1182947209
2017-12-31T23:54:35.000Z,947617009348567041,"RT @DaShanneStokes: My New Year's Resolution: Impeach and remove compulsive liar, bigot, and admitted sexual predator @realDonaldTrump and…",727137941672321024
2017-12-31T23:54:33.000Z,947617002725740546,@FrauAnwaeltin #metoo,19152719
2017-12-31T23:54:33.000Z,947617000938913793,"RT @ouenshiori: 和訳出ました！

日本でも「#MeToo（私も）」の声　伊藤詩織さんの話 - BBCニュース https://t.co/55YQE61IN4",204842713
2017-12-31T23:54:26.000Z,947616971151028225,RT @B52Malmet: #MeToo has gone all the way to #SCOTUS.  https://t.co/6z7HmsuzaF,495602226
2017-12-31T23:54:26.000Z,947616970882641920,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",1163528460
2017-12-31T23:54:22.000Z,947616955694972929,"RT @AAUW: 5 things men can do to support women at work:
✔️ Include women in social outings
✔️ Give women credit for their ideas
✔️ Hire wom…",16631134
2017-12-31T23:54:15.000Z,947616924871086080,RT @RepAlvarado145: Universities are not exempt from accountability when it comes to sexual harassment which is why I sponsored and passed…,46498751
2017-12-31T23:54:07.000Z,947616891241054208,"RT @e_miko029: #MeToo #Japan ニューヨークタイムスが詩織さん事件を報じています。その他の海外メディア、国内では日刊ゲンダイなど一部を除いて、ほとんどのテレビ新聞、ワイドショーはスルーしている事件です💢💢💢 

She Broke Japan’s Si…",741801792
2017-12-31T23:54:04.000Z,947616880482713601,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",378949145
2017-12-31T23:53:56.000Z,947616844717940736,The latest MH Today ! https://t.co/3VwQfLo3mb #metoo,536924792
2017-12-31T23:53:49.000Z,947616817165553664,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",1059229280
2017-12-31T23:53:40.000Z,947616777206349826,@EleVaTe900EZ #Trump said he's never met his accusers. These old photos he took with them say otherwise https://t.co/5HqN8s0kkd #SexualAssault #MeToo,1881769332
2017-12-31T23:53:39.000Z,947616775553740806,"RT @BFJNews: 「こんなにも理不尽だなんて」という怒りと悲しみが、被害者にはあります。

声をあげることが性暴力からの救いにはならない。それでも訴えると変わること #metoo https://t.co/X06BRCigE2",1219428828
2017-12-31T23:53:35.000Z,947616756138500096,RT @Einzelfallinfos: #Taharrush: sexuelle Gruppenübergriffe wie #KölnHbf - diese bis 2015 unbekannte Gewalt gegen Frauen ist mittlerweile t…,88887465
2017-12-31T23:53:23.000Z,947616707543257089,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",803023384263139328
2017-12-31T23:53:19.000Z,947616690379960320,The Resistance #MeToo in route to liberate Iran. #IranianProtests #IranProtest #IranianProtestors #IranUprising https://t.co/p9roxkF91O,782363643899809792
2017-12-31T23:53:18.000Z,947616684143251456,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",384155025
2017-12-31T23:53:07.000Z,947616638572138496,RT @DaShanneStokes: A president cannot defend a nation if he is not held accountable to its laws. It's time to hold @realDonaldTrump accoun…,2183441869
2017-12-31T23:53:06.000Z,947616634184667136,"@GeoffMiami @JoeBiden @ProgressivesR1 @WoobieTuesday @PortiaABoulger @ProgressiveArmy I find it suspect that @JoeBiden found it appropriate to apologise to Anita Hill AFTER #MeToo a completely cynical tact for his presidential run. &amp; he opposes legalization of cannabis-in 2017!Collosal waste of taxpayer $$/violation of rights- you blew it dinosaur, TIME TO MOVE ON",204958889
2017-12-31T23:53:00.000Z,947616610013011969,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",3253228622
2017-12-31T23:52:50.000Z,947616568556605440,@JustenCharters #JoyVilla's prophet of doom was declared insane.#UnfollowJoyVilla #Lewandowski #joyvillaexposed #JoyVillaCon #JoyNews #MAGA #TeamTrump #Opportunist #FalseAllegation #metoo #Fraud  #JoyVillaIsAFraud #TimetoUnfollow #IStandWithCorey #imposter #FakeTrumpSupporter https://t.co/p6KH9JBo4I,3243442856
2017-12-31T23:52:43.000Z,947616539817205760,@realDonaldTrump #maga #LockHimUp #LockThemAllUp #MeToo https://t.co/Wm7umbTKKI,18165865
2017-12-31T23:52:41.000Z,947616531554246656,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",608768100
2017-12-31T23:52:40.000Z,947616526781132800,"RT @ouenshiori: Twitter Analytics saids “Your Tweets earned 2,045,060 impressions over the last 28 days.”
A lot of people are interested in…",87189437
2017-12-31T23:52:37.000Z,947616515481833472,"RT @martaborraz: El año empezó con el primer asesinato machista el mismo 1 de enero en Madrid, fue el del #MeToo y se acaba con el caso #Di…",595664444
2017-12-31T23:52:23.000Z,947616453582295042,La creadora de la campaña #MeToo inaugurará 2018 en Times Square  https://t.co/CKzuZmjLsA,227770403
2017-12-31T23:52:20.000Z,947616442010124291,"RT @ouenshiori: 「彼（ベルリンにいる伊藤さんに電話をかけてきた刑事）はタクシー運転手の証言、ホテルの防犯ビデオ、そして彼女の下着に山口氏のDNAを検出したとの証拠の強さで、山口氏を逮捕する準備をしていると話した。」
（2017/12/30　NYタイムズ一面記事）…",741801792
2017-12-31T23:52:12.000Z,947616410007515136,"RT @Goettergattin42: Sorry Thommy, aber #metoo verarschen ist nicht witzig! @herbstblond",14583759
2017-12-31T23:52:10.000Z,947616400918679554,@MistaBRONCO @GAPeachMeg @VivaLaPurge @pinkieclc @BlondeMamaUSA @Fuctupmind @BeerMeMarge @iamurshepard @iicrakdamirror @shane_strait @Mitch21kv @writemombritt @UTAH_RED_HAT @Realpersonpltcs @realPolitiDiva @christianllamar @SlicksTweetz @0TICKTOCK @Hublife It’s my fav one too #METOO,2931973490
2017-12-31T23:52:07.000Z,947616388289622016,The latest Missed-Information Daily! https://t.co/46QdJZjnbr #metoo #higsec,1345780542
2017-12-31T23:51:53.000Z,947616329749729280,RT @DieuJurassic: Bonne année mes fils de pute 😍 une nouvel année contre les #transgenre extrémiste et les #feministes extrémiste 😍♥ #balan…,728704907243597825
2017-12-31T23:51:47.000Z,947616304902500357,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",545474475
2017-12-31T23:51:43.000Z,947616288569901057,"RT @ouenshiori: Shiori in media overseas
- NY Times: https://t.co/1ycIiLZ5M0  
和訳：https://t.co/5bW6P7zRi2
- FIGARO: https://t.co/HwLNwRkCYk…",2259532928
2017-12-31T23:51:40.000Z,947616275655680000,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",823956989852012544
2017-12-31T23:51:38.000Z,947616266319040513,▶️#metoo で枕営業について告白したグラドルが現在の状況をツイート「#metooによって出来る仕事がなくなってしまった」 - Togetter https://t.co/zm02VrCm5F @togetter_jpより,2964237022
2017-12-31T23:51:35.000Z,947616255451717632,"RT @brianstelter: Our list of the top 7 media stories of 2017:
#7 Late night takes on Trump
#6 DOJ vs AT&amp;T
#5 Big tech backlash
#4 W.H. cre…",123227057
2017-12-31T23:51:35.000Z,947616252062720000,RT @bbcnewsjapan: BBCニュース - 日本でも「#MeToo（私も）」の声　伊藤詩織さんの話 https://t.co/m0ODqiWyoe https://t.co/sYYQjvpuWa,112046626
2017-12-31T23:51:32.000Z,947616243107762176,RT @eos1v: 日本でも「#MeToo（私も）」の声　伊藤詩織さんの話 　WEDGE Infinity(ウェッジ) https://t.co/pT9MjeBfVe @tim1134,4771842349
2017-12-31T23:51:30.000Z,947616231703449605,"RT @ouenshiori: Twitter Analytics saids “Your Tweets earned 2,045,060 impressions over the last 28 days.”
A lot of people are interested in…",916109507758923781
2017-12-31T23:51:22.000Z,947616200254676992,"RT @ouenshiori: 和訳出ました！

日本でも「#MeToo（私も）」の声　伊藤詩織さんの話 - BBCニュース https://t.co/55YQE61IN4",782609167726944256
2017-12-31T23:51:15.000Z,947616171733368833,@EchoDuider @jndkgrf @vester71 #metoo,168571186
2017-12-31T23:51:15.000Z,947616169472679936,"RT @ouenshiori: 「（日本の）警察や裁判所は、強姦を狭義に定義する傾向があり、一般的に事件を追求するのは物理的な力と自衛の両方が認められる場合のみであり、加害者あるいは犠牲者のどちらかが飲酒している場合は告発を抑えにかかる。」
（2017/12/30　NYタイムズ…",741801792
2017-12-31T23:51:09.000Z,947616145623851009,"RT @ouenshiori: 「日本では性的暴行の率が比較的低いと言われている….しかし、学者たちは、日本の女性は、西洋の女性よりも、合意のない性行為をレイプとして表現する可能性がはるかに低いと述べている。」
（2017/12/30　NYタイムズ一面記事）
https://t…",741801792
2017-12-31T23:50:52.000Z,947616074706583553,Happy New Year #metoo 🤣,392855833
2017-12-31T23:50:50.000Z,947616064849850368,"@NesrineMalik @rozina_ali @martinwolf_ @zackbeauchamp @CraigCons @BobSMueller @MuslimIQ @RaniaKhalek @guardian @RenegadesRobin @suzanne_moore @tamhussein @paulmasonnews @shitlondon @RLong_Bailey @mrmarksteel @JonathanPieNews @RealSophiaRobot @jimwaterson @faizashaheen @BBCr4today When men realised what was coming for them in 2017 just before #metoo
https://t.co/UcdAB0gzwf",19969801
2017-12-31T23:50:49.000Z,947616059514933248,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",16379909
2017-12-31T23:50:43.000Z,947616037520007168,#metoo https://t.co/UVwkHnBdtN,324473439
2017-12-31T23:50:42.000Z,947616031245078529,"#MeToo movement prompts Edmonton businesses to strengthen response to sexual misconduct
https://t.co/M61FEpEXHZ https://t.co/sSvplDLke3",95480471
2017-12-31T23:50:39.000Z,947616019933118465,Dave has some important things to say regarding the #metoo movement in his second episode.  #DaveChappelle,1146363014
947615999968272384,2017-12-31T23:50:34.000Z,RT @masarlavie: #MeToo  障害者の介護は基本的には同性介護です。高齢者介護も同性介護にすべきだと思います。大した事じゃない。と軽視せず、介護士の利用者によるセクハラ被害に目を向けるべきです。介護現場に若い人が居なくなる前に…。,2425271160
947615899774832641,2017-12-31T23:50:11.000Z,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",3191888037
947615883211534336,2017-12-31T23:50:07.000Z,"Every member of the #Resistance should make this our goal next year, to bring him to justice for #MeToo https://t.co/f0Ay1N8SV3",500753255
947615868040527873,2017-12-31T23:50:03.000Z,RT @bbcnewsjapan: BBCニュース -  日本でも「#MeToo（私も）」の声　伊藤詩織さんの話 https://t.co/m0ODqiWyoe https://t.co/hHpfd41ctE,99394209
947615866581082112,2017-12-31T23:50:03.000Z,"Popular @RachelintheOC posts this year: This is Why Sexual Abuse Survivors DO Tell https://t.co/F8HLQzMmS7 #SexualAbuse #CSA #MeToo #TopTweets2017

Listen to survivors and allow us to speak our truth as we see it, not forcing it into your narrative to make you more comfortable.",2267736799
947615859610025984,2017-12-31T23:50:01.000Z,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",3253923108
947615756233175040,2017-12-31T23:49:36.000Z,RT @funder: The 16 women who accused Trump of sexual assault are telling their story in one video-please share this far &amp; wide. RT if you a…,290248182
947615736867930113,2017-12-31T23:49:32.000Z,RT @eos1v: 日本でも「#MeToo（私も）」の声　伊藤詩織さんの話 　WEDGE Infinity(ウェッジ) https://t.co/pT9MjeBfVe @tim1134,265357034
947615699698094081,2017-12-31T23:49:23.000Z,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",832973485492154368
947615694555791360,2017-12-31T23:49:22.000Z,"RT @ouenshiori: 和訳出ました！

日本でも「#MeToo（私も）」の声　伊藤詩織さんの話 - BBCニュース https://t.co/55YQE61IN4",386587087
947615676176523265,2017-12-31T23:49:17.000Z,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",820187383
947615673328451584,2017-12-31T23:49:17.000Z,@ShowAyanocozey CDJの新年一発目の氣志團は ﾊﾟﾜﾊﾗでﾓﾗﾊﾗでｾｸﾊﾗでした。頼りがいがあって 尊敬できて かっこよかった❤️ #MeToo😀,176750504
947615664776404994,2017-12-31T23:49:14.000Z,2017 was a year of monumental change where inequality was addressed head-on #BlackLivesMatter #DACADreamers #MeToo #RefugeesWelcome #WomensMarch. Keep up the momentum. 2018 is our year to enact lasting change. #NewYears2018 #NewYearsEve #NewYearsResolutions https://t.co/1szJwy85Kt,2228686416
947615656085565441,2017-12-31T23:49:12.000Z,RT @eos1v: 日本でも「#MeToo（私も）」の声　伊藤詩織さんの話 　WEDGE Infinity(ウェッジ) https://t.co/pT9MjeBfVe @tim1134,920124959870947328
947615582899159040,2017-12-31T23:48:55.000Z,RT @bbcnewsjapan: BBCニュース - 日本でも「#MeToo（私も）」の声　伊藤詩織さんの話 https://t.co/m0ODqiWyoe https://t.co/sYYQjvpuWa,2325706290
947615582211293187,2017-12-31T23:48:55.000Z,"RT @needajobbad: Where's the outrage #MeToo?

Europe is segregating women because the religion of peace promotes the rape &amp; death of Non-be…",3836777421
947615544018194435,2017-12-31T23:48:46.000Z,"RT @DaShanneStokes: My New Year's Resolution: Impeach and remove compulsive liar, bigot, and admitted sexual predator @realDonaldTrump and…",722162326103728128
947615543544004609,2017-12-31T23:48:46.000Z,"RT @e_miko029: #MeToo #Japan ニューヨークタイムスが詩織さん事件を報じています。その他の海外メディア、国内では日刊ゲンダイなど一部を除いて、ほとんどのテレビ新聞、ワイドショーはスルーしている事件です💢💢💢 

She Broke Japan’s Si…",155152964
947615536158003203,2017-12-31T23:48:44.000Z,"RT @SKYRIDER4538: Hiring #GloriaAllred is admission of guilt 😏
#JoyVillaTheCon 
#JoyVillaExposed 
#MeToo 
#HimToo https://t.co/IwdPPpI7a2",3988986443
947615491245379585,2017-12-31T23:48:33.000Z,RT @WomenOccupyHwd: 2017 was a FIERCE Year for WOMEN. We screamed #EnoughisEnough to POWER &amp; the PATRIARCHY. We MARCHED in the Streets. We…,1086606259
947615468583641088,2017-12-31T23:48:28.000Z,RT @stephen_taylor: Zahra Kazemi was raped and tortured by the Iranian regime. Her #metoo moment led to Canada closing its embassy in Iran.…,823020491485102080
947615417991942144,2017-12-31T23:48:16.000Z,"😨😨😨😨

Meanwhile, back in the USA, fake #MeToo movement is planning a #WomensMarch demanding women wear hijab!

They're mascot?  #HijabBarbie

#IranProtests #MAGA #Iran #HappyNewYearsEve #HappyNewYear https://t.co/tTQL1lKy8x",48472776
947615409691381765,2017-12-31T23:48:14.000Z,RT @MarleneSchiappa: #En2017jai vu des millions de femmes courageuses partout dans le monde se lever en même temps pour dire « moi aussi »…,741175503508393988
947615405790629888,2017-12-31T23:48:13.000Z,RT @dviyer: My piece on 2017's #NoMuslimBanEver #Here2Stay #MeToo and what they teach us about solidarity practice feat @PANASanDiego @Musl…,531436010
947615379093970945,2017-12-31T23:48:06.000Z,"RT @SKYRIDER4538: So true @KayaJones 
Her true self came out and @JoyVilla_  that congressional run you’re speaking off, well, kiss it good…",3988986443
947615373456584704,2017-12-31T23:48:05.000Z,RT @PAVEinfo: Help us reach our Year End goal! Donate today and give the gift of #ShatteringTheSilence of sexual assault.  #Silencebreakers…,393762562
947615359279833089,2017-12-31T23:48:02.000Z,"RT @brianstelter: Our list of the top 7 media stories of 2017:
#7 Late night takes on Trump
#6 DOJ vs AT&amp;T
#5 Big tech backlash
#4 W.H. cre…",18092069
947615357484916736,2017-12-31T23:48:01.000Z,@realDonaldTrump Trump U mofo'$. Buy my steaks and my books and my beds and play golf and commit fraud and farties and smell roses and cognitively decline and #MeToo and start wars and take credit from other people's actual accomplishments and be a big billionaire baby waa wa wa OBAMA!! I Racist,933361197331730433
947615288874369024,2017-12-31T23:47:45.000Z,The latest デイリー social! https://t.co/ncHfeGpyDM #はてなブログ #metoo,117801245
947615258566205440,2017-12-31T23:47:38.000Z,RT @eos1v: 日本でも「#MeToo（私も）」の声　伊藤詩織さんの話 　WEDGE Infinity(ウェッジ) https://t.co/pT9MjeBfVe @tim1134,264122553
947615241994567681,2017-12-31T23:47:34.000Z,"After #MeToo, more women feeling empowered https://t.co/rNIQUYIFav https://t.co/pj6Q3gltEZ",39576141
947615117956431872,2017-12-31T23:47:04.000Z,"#metoo で枕営業について告白したグラドルが現在の状況をツイート「#metooによって出来る仕事がなくなってしまった」 - Togetter https://t.co/UbwHgjGkdO @togetter_jpさんから
選択肢を無理やり奪ったり脅してやらせるのは規制かけた方がいいよね",199283751
